"M009","M5S05.wav","s4",3617.578125,3617.578125,3789.84375,4220.5078125,3617.578125,602.9296875,0.0696598639456,30.018556044,29.6754455566,3
"M009","M5S05.wav","s5",3617.578125,3789.84375,3913.65966797,4306.640625,3359.1796875,947.4609375,0.087074829932,35.7576210374,35.610534668,4
"M009","M5S05.wav","s6",3617.578125,2928.515625,3122.31445312,3617.578125,2670.1171875,947.4609375,0.0406349206349,46.6459638215,46.6328430176,2
"M009","M5S05.wav","s7",2842.3828125,2583.984375,2661.50390625,2842.3828125,2497.8515625,344.53125,0.0580498866213,10.7149727296,10.7161331177,0
"M009","M5S05.wav","s8",4478.90625,3186.9140625,3577.3828125,4478.90625,3014.6484375,1464.2578125,0.0928798185941,18.0686956709,20.1369094849,0
"M009","M5S05.wav","s9",3359.1796875,4134.375,3560.15625,4220.5078125,2756.25,1464.2578125,0.0638548752834,58.1988215959,58.0020072243,3
"M009","M5S06.wav","s1",3962.109375,3100.78125,3407.03125,3962.109375,3014.6484375,947.4609375,0.0464399092971,22.2832364323,22.2565841675,0
"M009","M5S06.wav","s2",3875.9765625,3100.78125,3537.59765625,4134.375,3014.6484375,1119.7265625,0.0754648526077,26.3479217574,26.2513556847,3
"M009","M5S06.wav","s3",3789.84375,3273.046875,3663.515625,4134.375,3100.78125,1033.59375,0.0812698412698,34.0757324324,33.9147949219,3
"M009","M5S06.wav","s4",3789.84375,3100.78125,3577.3828125,4220.5078125,3014.6484375,1205.859375,0.0812698412698,31.8855891484,31.7951202393,3
"M009","M5S06.wav","s5",3186.9140625,2928.515625,3014.6484375,3186.9140625,2928.515625,258.3984375,0.0696598639456,4.46784562319,4.04665166681,0
"M009","M5S06.wav","s6",3789.84375,2928.515625,3369.94628906,3789.84375,2928.515625,861.328125,0.197369614512,5.8447992208,5.42454381143,0
"M009","M5S06.wav","s7",4737.3046875,4306.640625,4415.7421875,4737.3046875,4220.5078125,516.796875,0.0928798185941,21.538467754,22.2565841675,3
"M009","M5S06.wav","s8",3445.3125,3014.6484375,3255.8203125,3531.4453125,2928.515625,602.9296875,0.11029478458,10.5908958885,10.1521261115,0
"M009","M5S06.wav","s9",4478.90625,3359.1796875,3672.94921875,4478.90625,3100.78125,1378.125,0.087074829932,20.8772636384,23.207720243,1
"M009","M5S07.wav","s1",3445.3125,3014.6484375,3208.44726562,3445.3125,3014.6484375,430.6640625,0.0174149659864,24.7519873128,24.7295379639,0
"M009","M5S07.wav","s2",4478.90625,3962.109375,4306.640625,4909.5703125,3962.109375,947.4609375,0.087074829932,20.017749065,22.0663569524,1
"M009","M5S07.wav","s3",3617.578125,3445.3125,3522.83203125,3617.578125,3445.3125,172.265625,0.0522448979592,4.08252944284,3.29727172852,0
"M009","M5S07.wav","s4",4220.5078125,3445.3125,4059.00878906,4306.640625,3445.3125,861.328125,0.0406349206349,23.6175282279,23.3164215088,0
"M009","M5S07.wav","s5",3617.578125,2928.515625,3177.34375,3617.578125,2928.515625,689.0625,0.150929705215,5.30463787229,4.56545316256,0
"M009","M5S07.wav","s6",3789.84375,3186.9140625,3215.625,3789.84375,2842.3828125,947.4609375,0.0464399092971,38.9641093905,38.9490222931,3
"M009","M5S07.wav","s7",3617.578125,3531.4453125,3803.625,4306.640625,3445.3125,861.328125,0.150929705215,16.9110305512,17.9289150238,3
"M009","M5S07.wav","s8",4651.171875,4306.640625,4383.70682566,4823.4375,4134.375,689.0625,0.11029478458,18.9234626909,18.959312439,2
"M009","M5S08.wav","s1",3875.9765625,3100.78125,3402.24609375,3875.9765625,3100.78125,775.1953125,0.0406349206349,19.2415738067,19.0770721436,0
